class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.495055437,0.386791438,-0.521517813,0.999909163,0.499388218,0.371351838,-0.506122768,0.999916077,0.502119422,0.371042341,-0.506124914,0.999911904,0.504959404,0.370716274,-0.50621289,0.999905586,0.488774121,0.370970041,-0.506444037,0.999887049,0.484236151,0.37060076,-0.506568491,0.999871194,0.480441272,0.370192975,-0.506577373,0.999862969,0.508194625,0.374406099,-0.385145903,0.999771059,0.473950714,0.375051767,-0.385657489,0.999794543,0.499797761,0.402637154,-0.474431813,0.999942601,0.488232613,0.403128773,-0.474937975,0.999864817,0.531202435,0.458445698,-0.285748243,0.999895275,0.448230356,0.463103741,-0.286304921,0.999326587,0.548852086,0.579208195,-0.406599939,0.973709643,0.445996583,0.587235808,-0.381959379,0.97429949,0.510336816,0.554225981,-0.611461759,0.865474522,0.485225439,0.550539851,-0.570615888,0.90480423,0.503388941,0.537709236,-0.649181008,0.769885898,0.493733317,0.531324208,-0.603648841,0.824399412,0.50215137,0.522484064,-0.64151454,0.756492078,0.491931051,0.5171839,-0.586549461,0.807387352,0.50319922,0.526704907,-0.610758185,0.645710707,0.490005434,0.522342443,-0.565761268,0.697863281,0.510432839,0.598446906,-0.012274218,0.999779284,0.465576321,0.608262181,0.012374679,0.998623848,0.505753219,0.686750352,-0.350498289,0.97772336,0.458925396,0.755292237,0.018350814,0.821308494,0.500367284,0.838598132,-0.207432315,0.95516187,0.469561428,0.694052696,0.429871082,0.231418341,0.498570681,0.853565574,-0.198765308,0.608914554,0.471655995,0.689546049,0.468547344,0.23231867,0.495466769,0.899709761,-0.332029492,0.921343088,0.474510819,0.73528564,0.423915148,0.281140506
down,0.469506085,0.408254832,-0.552752614,0.999977291,0.472735584,0.390830994,-0.541711271,0.999949992,0.475679457,0.38897866,-0.541699529,0.999954045,0.478303999,0.386935711,-0.541804135,0.99993211,0.463539183,0.392964721,-0.541366696,0.999952972,0.459868729,0.392593116,-0.541441739,0.99995774,0.456458807,0.391930342,-0.541505575,0.999952495,0.482786238,0.381504059,-0.418215096,0.999920726,0.450351089,0.389972776,-0.420502841,0.999925077,0.474211216,0.41948536,-0.501781404,0.999977171,0.463453442,0.421739459,-0.502970755,0.999982655,0.5100618,0.444196403,-0.302294552,0.999947548,0.429406106,0.458039969,-0.30338046,0.999939919,0.531975389,0.559257627,-0.414856672,0.98114264,0.419844538,0.574982762,-0.423938453,0.960264146,0.489815861,0.545592785,-0.611397862,0.920930743,0.454224437,0.53832972,-0.637596965,0.901293337,0.479513109,0.53976512,-0.652554095,0.835226059,0.462826312,0.520796001,-0.683287024,0.830989718,0.47772187,0.518466592,-0.645297289,0.832023084,0.462579906,0.507413805,-0.669418693,0.816330016,0.48010698,0.520997882,-0.611236215,0.723431289,0.461461365,0.511283815,-0.634993494,0.708072424,0.495091587,0.578135967,0.005549761,0.999502242,0.450452387,0.57346189,-0.005558963,0.99980849,0.509781361,0.747864842,0.002630005,0.881322563,0.447417319,0.683165669,-0.334353715,0.981824815,0.497972488,0.685682237,0.414031178,0.401882619,0.459873676,0.833497345,-0.182526276,0.960072756,0.496493429,0.679224014,0.45177269,0.37339431,0.461853087,0.852017879,-0.173368543,0.702025115,0.497372776,0.725319743,0.39173609,0.515489936,0.466435909,0.881411314,-0.317043185,0.949786723
down,0.490828514,0.389344543,-0.449341774,0.999945879,0.495102644,0.373728633,-0.434220791,0.999950469,0.498028576,0.372816592,-0.434244871,0.999949634,0.500578523,0.371871918,-0.434312582,0.999942243,0.484532207,0.375171393,-0.433407485,0.999928474,0.48049584,0.37495029,-0.433519363,0.999921322,0.477152765,0.374577403,-0.433529079,0.999910593,0.504128873,0.375207603,-0.318626225,0.999879241,0.47134766,0.379687041,-0.314145297,0.99987936,0.496168226,0.402835131,-0.404725462,0.999970973,0.484654516,0.404603124,-0.403688341,0.999922156,0.527494431,0.459161669,-0.228923529,0.999948084,0.446851879,0.463309228,-0.214998156,0.99939549,0.542542219,0.571275949,-0.348456353,0.980868161,0.441886902,0.578448057,-0.306821764,0.98319608,0.502171576,0.539133668,-0.560831308,0.907861233,0.472845733,0.536940038,-0.498574972,0.941193759,0.493087351,0.52411598,-0.597797751,0.829568923,0.481349409,0.516988516,-0.532116473,0.888835013,0.492547333,0.508344769,-0.590102553,0.815885067,0.480431646,0.502432704,-0.520117164,0.875564277,0.494143397,0.513444602,-0.560163617,0.710764289,0.479208559,0.508142769,-0.495397478,0.794492722,0.505687356,0.601965308,-0.012274109,0.999874651,0.461614847,0.611135602,0.012371958,0.998845935,0.500737607,0.68296659,-0.344246894,0.984607339,0.450252444,0.756147861,0.018742839,0.826277494,0.495319188,0.837274075,-0.201533347,0.960991204,0.466569424,0.697085381,0.409672797,0.172658727,0.49411267,0.851103902,-0.192585498,0.609648347,0.4705562,0.686986923,0.446294636,0.183422998,0.489446402,0.898194194,-0.321767092,0.927336931,0.471881241,0.728701115,0.397965729,0.223511457
down,0.502441525,0.354352206,-0.341456741,0.999998271,0.50666821,0.339868635,-0.323742718,0.99999845,0.509495497,0.338992238,-0.323769927,0.999998331,0.512251794,0.338222474,-0.323809087,0.999998212,0.496977657,0.340667516,-0.32482484,0.99999696,0.493704855,0.340422958,-0.32491833,0.999996364,0.490591437,0.340062141,-0.324911892,0.999995589,0.51530236,0.341397017,-0.208895713,0.999996305,0.485131919,0.344211876,-0.213504121,0.999994338,0.507593632,0.368863642,-0.297848195,0.999999523,0.496529996,0.368013173,-0.299364626,0.999998331,0.538445115,0.433355749,-0.141048774,0.999996543,0.458863914,0.43038556,-0.130916417,0.999888003,0.542847395,0.527906299,-0.201818258,0.974652231,0.446128428,0.530802429,-0.187137917,0.986897051,0.539397597,0.566229343,-0.401691675,0.955015838,0.461179554,0.560317636,-0.374403387,0.96457535,0.538908124,0.58445704,-0.445121437,0.939055979,0.467496961,0.572873294,-0.411740124,0.940640092,0.536158681,0.575704157,-0.46204114,0.942189336,0.469973147,0.561169267,-0.41834116,0.9429245,0.534576535,0.569845617,-0.412028074,0.911892295,0.468919337,0.55630666,-0.379014194,0.914714158,0.515960395,0.594298244,-0.018707808,0.999991298,0.47377491,0.60371083,0.018843245,0.999845445,0.507785559,0.669658124,-0.351687849,0.991160393,0.463812351,0.745650649,0.068704039,0.815650105,0.502065957,0.832233012,-0.266743809,0.978922725,0.480336249,0.697607994,0.415037155,0.164435834,0.499921709,0.850186825,-0.263656288,0.645125747,0.484856606,0.687192976,0.447265536,0.207588702,0.497194201,0.890431702,-0.3975676,0.96115309,0.487548411,0.73495537,0.39298138,0.280077845
down,0.499729633,0.403256238,-0.389197558,0.999717176,0.503973365,0.384603798,-0.37549898,0.999614358,0.50676316,0.383114934,-0.375518262,0.999628484,0.509154916,0.38168633,-0.375590354,0.999583364,0.493849277,0.386035591,-0.374930024,0.999370396,0.48987323,0.385428697,-0.375002652,0.999266982,0.486148983,0.384811997,-0.375028431,0.999105215,0.511907816,0.380404294,-0.258903325,0.999221027,0.479037583,0.384333193,-0.253393233,0.998731375,0.505680621,0.415167928,-0.342377573,0.999890327,0.492937028,0.41719529,-0.3411569,0.999600887,0.537423909,0.455319226,-0.168497056,0.999953985,0.452118397,0.464224339,-0.162051529,0.999204338,0.561616778,0.575657308,-0.31454578,0.977333426,0.445869595,0.583695114,-0.282720268,0.93981725,0.520075917,0.499571621,-0.533612788,0.930285811,0.482119977,0.503524959,-0.47854647,0.91722703,0.511986256,0.473422676,-0.567053437,0.871088207,0.492233127,0.474871993,-0.509114385,0.864306271,0.510776281,0.461334556,-0.549916744,0.859405756,0.490989596,0.46313256,-0.485267013,0.852987349,0.511366546,0.470792234,-0.529205203,0.78885591,0.48943916,0.473002464,-0.471365988,0.794350684,0.519224703,0.638926923,-0.019350825,0.999933422,0.470878422,0.647635341,0.019544419,0.998735785,0.51172787,0.728457391,-0.367777467,0.979092956,0.468496323,0.794141412,0.075237021,0.610861659,0.502684116,0.903778911,-0.259012938,0.956654668,0.480670929,0.74125874,0.519444704,0.152465552,0.500983059,0.922858536,-0.252690613,0.516011834,0.484206736,0.730181396,0.562534273,0.178765714,0.494820058,0.969745815,-0.384614795,0.911597967,0.483791679,0.783601642,0.529362798,0.224770769
down,0.502907574,0.396406502,-0.262730747,0.999402761,0.506906152,0.380222142,-0.246596664,0.999300718,0.509498537,0.378778845,-0.246601939,0.999238133,0.512298822,0.37727806,-0.246669441,0.999325097,0.498194069,0.381532341,-0.245334104,0.998963177,0.494770616,0.380952835,-0.245352954,0.998623073,0.491577446,0.380479634,-0.245372504,0.998670161,0.515322626,0.375567555,-0.1365318,0.998298764,0.48440522,0.379322827,-0.126352116,0.998054743,0.508303404,0.408868819,-0.218960792,0.999756217,0.497751951,0.410919607,-0.21672821,0.999352872,0.542635262,0.450301856,-0.060847424,0.999904156,0.457245529,0.452653676,-0.059018545,0.998254538,0.578046441,0.532950103,-0.202328056,0.98255372,0.430195272,0.534966111,-0.176501095,0.926784396,0.532467067,0.448124051,-0.387512803,0.941214442,0.475769132,0.45325458,-0.324900717,0.896762192,0.521512151,0.423352301,-0.410332441,0.875441074,0.486896515,0.426857382,-0.347063094,0.802555501,0.519404531,0.420150667,-0.388474643,0.863264143,0.489521563,0.422493607,-0.321051568,0.780865729,0.520549893,0.429452866,-0.379884511,0.803488731,0.488390028,0.432574004,-0.31561026,0.717083514,0.518686295,0.641413808,-0.014936982,0.999947488,0.471985996,0.648242116,0.015000482,0.999141514,0.512320876,0.73778975,-0.330237299,0.991199076,0.467002928,0.792678058,0.066803209,0.756097198,0.503097773,0.905193865,-0.244356275,0.983426213,0.479674399,0.7365098,0.458257347,0.204116017,0.501060426,0.925371051,-0.237507701,0.716726124,0.481544793,0.724377751,0.498300254,0.241152912,0.494805515,0.971140444,-0.350232482,0.963042259,0.4829759,0.770020902,0.47900939,0.311360538
down,0.484360546,0.398629934,-0.256806582,0.999142349,0.488462627,0.383078843,-0.239996672,0.998941004,0.491402209,0.381605566,-0.239981055,0.998913229,0.493914545,0.380108207,-0.240023226,0.999022126,0.479219586,0.385355294,-0.239828318,0.998328924,0.475784779,0.385496914,-0.239869326,0.997571409,0.47269249,0.385677606,-0.239872575,0.997446477,0.496748537,0.377699375,-0.128173023,0.997432351,0.468627602,0.385286719,-0.121978723,0.996227562,0.491778672,0.410960823,-0.211835906,0.999633014,0.478929818,0.414024472,-0.211324885,0.998915911,0.526944399,0.44637388,-0.062266417,0.999924779,0.443604052,0.460627615,-0.057867665,0.998217106,0.562327266,0.520313859,-0.213502735,0.978173673,0.417107105,0.5375458,-0.184388161,0.923117936,0.511780381,0.440189153,-0.401177168,0.934193969,0.459296137,0.442367226,-0.333043873,0.878318131,0.500236273,0.415911317,-0.426858515,0.868517101,0.467848301,0.41227752,-0.353495389,0.774759471,0.498597294,0.415631413,-0.403976291,0.856732547,0.46937862,0.413989186,-0.329122961,0.751594841,0.500236988,0.424717367,-0.393830657,0.792149901,0.468622267,0.425787359,-0.321299046,0.688254952,0.513586879,0.644562423,-0.018235985,0.999953568,0.467446268,0.655267656,0.018341215,0.999090731,0.50478214,0.719867766,-0.336096913,0.991033435,0.463212252,0.79624635,0.108271278,0.704502404,0.501221359,0.905535877,-0.257652581,0.983388782,0.46792841,0.735574365,0.532383084,0.166118577,0.500893831,0.922324955,-0.251761347,0.694264412,0.469541788,0.722548008,0.575816751,0.210902914,0.494438171,0.975776851,-0.36945802,0.96650058,0.474525392,0.77043128,0.558283389,0.277506441
down,0.544743598,0.388085812,-0.515711546,0.999916315,0.548976004,0.368816763,-0.503198266,0.999870121,0.551865697,0.367755771,-0.503208578,0.99987787,0.554724097,0.36698696,-0.50330627,0.999889493,0.537685335,0.371894062,-0.50045526,0.999819338,0.533694685,0.371863097,-0.500578165,0.99979037,0.530213714,0.371137649,-0.500589013,0.999798119,0.558161855,0.367364556,-0.380624592,0.999779105,0.525447309,0.373260111,-0.36499095,0.999687731,0.55067879,0.402149171,-0.466032982,0.999946356,0.538184583,0.403831065,-0.46177572,0.999879658,0.585186183,0.457349956,-0.275574386,0.999983132,0.500307441,0.450171411,-0.248731926,0.999647737,0.601614475,0.58669728,-0.399539053,0.987231255,0.486892849,0.571439147,-0.366124183,0.939308286,0.563692927,0.560952187,-0.619403362,0.946897984,0.527622223,0.529005408,-0.592455983,0.927331328,0.556585193,0.55487442,-0.6605317,0.891510129,0.539829254,0.515490174,-0.633616924,0.889895141,0.555342078,0.535159647,-0.655505359,0.887165606,0.538214445,0.496191919,-0.622417092,0.883525372,0.556274951,0.536401093,-0.619781792,0.826524258,0.53590095,0.502127051,-0.590643764,0.841412842,0.559630156,0.618765831,-0.033528335,0.999938726,0.511235476,0.624967039,0.033654671,0.999005318,0.536781013,0.730012953,-0.343013614,0.980380118,0.506013811,0.791951776,0.081569023,0.725590885,0.546793938,0.901048303,-0.255340546,0.969380081,0.523892999,0.757701278,0.492105007,0.200686544,0.55294311,0.920946181,-0.253331393,0.613912284,0.528300762,0.742380381,0.531424224,0.22809799,0.524789691,0.968947828,-0.403481871,0.931429505,0.525641918,0.791162729,0.484815687,0.277756333
down,0.544443369,0.395595521,-0.493649065,0.999947548,0.548637152,0.377735972,-0.480495125,0.999933481,0.551788568,0.376897335,-0.48050946,0.999938667,0.55438441,0.375992537,-0.48060292,0.999939919,0.53783989,0.378128231,-0.478449821,0.999897897,0.534026861,0.377667665,-0.478574425,0.99988395,0.53063339,0.377255708,-0.478595793,0.999879479,0.558087647,0.376247019,-0.360487401,0.999891698,0.526512623,0.379361093,-0.347551763,0.999813318,0.550278962,0.411455065,-0.445253074,0.999973357,0.537676454,0.413536489,-0.441811144,0.999921381,0.585303724,0.466341645,-0.260422289,0.999986112,0.499581665,0.464256763,-0.245493144,0.999549985,0.600725532,0.596283317,-0.38176465,0.986076176,0.491372883,0.589650452,-0.351529419,0.966940999,0.562062263,0.57087332,-0.594890237,0.928229928,0.537753761,0.546619773,-0.545989275,0.944107175,0.554527998,0.562216043,-0.634442449,0.859672368,0.546385884,0.532982945,-0.583552957,0.897345185,0.55465287,0.541862965,-0.627813935,0.850278318,0.543611646,0.516288698,-0.574315965,0.886448443,0.555384159,0.543321967,-0.594682097,0.773549736,0.541893482,0.520780444,-0.544652879,0.823615849,0.559440076,0.629575014,-0.026545763,0.999960959,0.510717809,0.638545334,0.026612762,0.999172986,0.552611411,0.724382639,-0.352263123,0.981910825,0.503689885,0.804567397,0.066708028,0.710723579,0.544892907,0.903417706,-0.244853303,0.965812445,0.530775666,0.74856621,0.467993826,0.129070416,0.544996858,0.924768746,-0.239916995,0.545837998,0.537568688,0.732549608,0.507710576,0.178957909,0.524509549,0.971375346,-0.382884085,0.927014828,0.535981834,0.795147181,0.471863747,0.204427063
down,0.536113083,0.373264611,-0.354968071,0.999705434,0.541206241,0.355092674,-0.339068025,0.999626338,0.544662833,0.354501218,-0.339100689,0.99963212,0.547243059,0.353971034,-0.339175314,0.999659121,0.52920568,0.355262578,-0.338596731,0.99944669,0.525130332,0.355145037,-0.338675797,0.999320567,0.522217631,0.35523814,-0.338692486,0.999248385,0.550117373,0.356469601,-0.227789253,0.999126196,0.51698786,0.360480756,-0.222221211,0.998583853,0.542179644,0.391055077,-0.311360747,0.999796689,0.528114915,0.393267483,-0.31006518,0.999502301,0.576667666,0.45259127,-0.149551898,0.999957621,0.489928186,0.452793896,-0.141784474,0.999011099,0.601660848,0.575543404,-0.263439924,0.980975866,0.478948981,0.566609502,-0.241902143,0.902368784,0.557106018,0.533997238,-0.449346453,0.918336749,0.522240818,0.516884565,-0.409868866,0.869659901,0.54798758,0.514706671,-0.480050981,0.854506612,0.533703923,0.492859989,-0.438106626,0.796134472,0.546098888,0.498486787,-0.460656971,0.847669601,0.531904459,0.480530888,-0.422055304,0.783300519,0.548082769,0.505353272,-0.44260177,0.770437479,0.530460358,0.488112718,-0.404137939,0.710287988,0.554385781,0.634121478,-0.025449147,0.999888182,0.505495608,0.637022614,0.025556844,0.997837484,0.54213506,0.745130658,-0.353441834,0.975987852,0.50305146,0.784035325,0.101820268,0.653832436,0.533180475,0.905427039,-0.244875938,0.972311318,0.513586998,0.728176057,0.531481445,0.230732024,0.530824184,0.922994852,-0.237833947,0.607716322,0.515939534,0.715729773,0.574297965,0.250148028,0.526445866,0.970218062,-0.365153223,0.931695044,0.516975582,0.765003145,0.543258965,0.325934619
down,0.522195101,0.381023705,-0.365110099,0.999805868,0.526537716,0.363829851,-0.348433107,0.999709487,0.529750466,0.363067627,-0.348443985,0.999715149,0.532341123,0.362197489,-0.348501265,0.999724686,0.515173197,0.365053982,-0.348001987,0.999562919,0.5112077,0.364696771,-0.348114133,0.999444067,0.50773555,0.364341021,-0.348113388,0.999375641,0.536666393,0.364234328,-0.232857779,0.999369085,0.502815843,0.367870003,-0.228622168,0.998998821,0.528859615,0.397287101,-0.320048749,0.999897897,0.515215755,0.399729609,-0.318863779,0.99971813,0.564510465,0.453691989,-0.153972119,0.999981165,0.478340685,0.459832162,-0.136717081,0.99950254,0.593961179,0.568932831,-0.244595408,0.984951735,0.466621399,0.576556802,-0.221699834,0.881761789,0.546953499,0.556233108,-0.430191457,0.949829102,0.506991267,0.539565384,-0.406334877,0.85190773,0.537294745,0.551417768,-0.465389341,0.902371287,0.51929158,0.525263548,-0.439541578,0.794640601,0.535024285,0.528682053,-0.457368672,0.896737456,0.519473672,0.507896125,-0.42744571,0.784781337,0.536640763,0.53119272,-0.427877486,0.832058072,0.51755625,0.51244241,-0.4023045,0.725542843,0.549167991,0.62850368,-0.026492786,0.999946296,0.502181649,0.639114738,0.026693877,0.999053836,0.539413333,0.724030614,-0.374424279,0.981720388,0.497776568,0.788351595,0.104910299,0.632850826,0.531920016,0.902835011,-0.289763749,0.97329998,0.51209569,0.727645695,0.521341383,0.220993295,0.531056345,0.922282934,-0.285340846,0.645030916,0.514917254,0.717821598,0.562046647,0.254168451,0.525391161,0.972347617,-0.41721344,0.942517817,0.513904393,0.762831271,0.529746413,0.311618477
down,0.522277832,0.39581874,-0.241399527,0.999685049,0.526561379,0.379607141,-0.227678448,0.999545217,0.529356003,0.378629267,-0.227698639,0.999546707,0.531886518,0.377235293,-0.22777085,0.999556422,0.516539931,0.379850298,-0.226254269,0.999343634,0.513061643,0.379183114,-0.22628507,0.999198914,0.50960505,0.37833795,-0.226293683,0.999188244,0.536614954,0.373240352,-0.120010749,0.998978555,0.505388975,0.376592964,-0.110935226,0.998914003,0.52855742,0.407715648,-0.198156312,0.999850869,0.516073346,0.409321308,-0.195824489,0.99965781,0.563308239,0.443549842,-0.043473415,0.99997586,0.479623407,0.446061075,-0.042356271,0.999622285,0.592394233,0.544909775,-0.16271463,0.985028684,0.456612527,0.543133855,-0.143846184,0.888679266,0.542766333,0.50506264,-0.348870605,0.946045399,0.501337171,0.510928154,-0.305130452,0.863573551,0.531395495,0.489650518,-0.374887437,0.892855763,0.513547182,0.49503535,-0.33024177,0.80323416,0.529064059,0.479973912,-0.357145965,0.887304902,0.516152561,0.486547768,-0.310067177,0.791873097,0.531936526,0.485300243,-0.342772961,0.819522023,0.515285611,0.49088499,-0.297535837,0.735651493,0.542091727,0.636000752,-0.013536036,0.999944448,0.496254355,0.640078366,0.013531533,0.999210775,0.534581065,0.733938158,-0.338857293,0.992778361,0.488678992,0.794191718,0.026576817,0.850199819,0.532719314,0.901426077,-0.243358582,0.989060163,0.501372993,0.737392783,0.404963791,0.266316414,0.531720519,0.920049787,-0.23642759,0.759775519,0.504840672,0.724402308,0.443134457,0.310504287,0.52591002,0.969056368,-0.353265613,0.971409321,0.505186439,0.778727889,0.414355695,0.389994144
down,0.543962955,0.384860992,-0.198022604,0.999826849,0.548990846,0.369715959,-0.178308338,0.999791026,0.552327514,0.36908862,-0.17834045,0.999783397,0.554650724,0.368332893,-0.178415373,0.999801934,0.538148463,0.369366229,-0.178241134,0.999689579,0.534570098,0.368567944,-0.178298831,0.999618351,0.531077743,0.367701948,-0.178290203,0.999641716,0.559371889,0.369551897,-0.063905932,0.999550343,0.527586639,0.369320989,-0.061072815,0.999496281,0.550499618,0.400563508,-0.15466933,0.999907851,0.536950529,0.402379185,-0.153955787,0.999821544,0.584750533,0.457229018,-0.003278722,0.99998045,0.500921547,0.45242843,-0.00011903,0.999661088,0.611413121,0.553848326,-0.119045898,0.98124522,0.474106789,0.542010188,-0.103488728,0.936765254,0.573703825,0.529863358,-0.335148215,0.914358616,0.521761596,0.538345933,-0.294299722,0.904088378,0.563392818,0.526339114,-0.37533772,0.846802175,0.537255049,0.532067716,-0.330910414,0.838509679,0.559640825,0.518645704,-0.366156787,0.842095971,0.541232765,0.523657501,-0.319253087,0.829230785,0.56173104,0.520030081,-0.334337652,0.770217061,0.538631141,0.525605083,-0.291446388,0.773034394,0.556426764,0.63829428,-0.020133507,0.999966502,0.51050508,0.641007543,0.020331416,0.999463379,0.545812428,0.732600749,-0.360048771,0.987400889,0.508383751,0.798032641,0.05285148,0.641919851,0.535316586,0.907418251,-0.28066951,0.980091214,0.526469827,0.768049777,0.427101791,0.181688532,0.53310436,0.92771709,-0.275689691,0.669896901,0.53133738,0.743043184,0.464176804,0.239890024,0.524449766,0.972525954,-0.402240694,0.956869781,0.528839171,0.79438436,0.426516354,0.292956263
